,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
kingen,18.0,2.0,2.0,6.0,326.0,23.0,7.9,16491.0,398.0,20.9,43.0,13.0,15.0,9.0,8.0,1.04,0.31,0.22,0.36,12.3,23064.0,13056.0,1841.0,8167.0,557.0,22.1,0.19,44.4,0.0,0.0,0.0,0.0,0.0,-1277.0,-37.0,-1338.0,-1.0,0.0,11843.0,11843.0,18080.0,1936.0,48939.0,0.0,15.0,119.0,34595.0,74.0,10.0,34.0,3.77
kingen,18.0,3.0,1.0,7.0,406.0,68.0,7.9,19472.0,380.0,23.1,54.0,12.0,24.0,9.0,8.0,1.05,0.23,0.18,0.47,11.5,22256.0,18680.0,3282.0,294.0,434.0,14.3,0.2,76.9,0.0,0.0,0.0,0.0,0.0,1161.0,30.0,271.0,0.0,0.0,4823.0,4823.0,23449.0,0.0,66360.0,0.0,22.0,79.0,54538.0,21.0,13.0,33.0,0.0
kingen,18.0,6.0,0.0,4.0,276.0,32.0,7.8,16042.0,456.0,23.8,43.0,21.0,13.0,12.0,11.0,1.22,0.6,0.34,0.37,14.9,19645.0,13914.0,5629.0,102.0,559.0,27.3,0.28,55.6,1.0,1.0,1.0,0.0,0.0,195.0,-1.0,45.0,0.0,0.0,10200.0,10200.0,7582.0,0.0,20592.0,0.0,18.0,139.0,25515.0,0.0,13.0,32.0,3.77
kingen,15.0,2.0,4.0,3.0,260.0,8.0,8.1,11904.0,372.0,23.1,19.0,8.0,3.0,4.0,3.0,0.59,0.25,0.13,0.09,7.8,19728.0,1915.0,12026.0,5787.0,617.0,29.0,0.16,62.5,0.0,0.0,0.0,0.0,0.0,2032.0,56.0,1272.0,1.0,0.0,3581.0,3581.0,5886.0,0.0,15256.0,0.0,4.0,46.0,22616.0,173.0,5.0,18.0,0.0
kingen,15.0,0.0,3.0,2.0,252.0,32.0,8.3,9954.0,326.0,20.3,27.0,10.0,6.0,8.0,7.0,0.88,0.33,0.26,0.2,13.2,10821.0,10781.0,40.0,0.0,354.0,17.5,0.07,33.3,0.0,0.0,0.0,0.0,0.0,-308.0,28.0,284.0,0.0,0.0,0.0,0.0,9544.0,0.0,17523.0,0.0,17.0,150.0,22786.0,48.0,9.0,24.0,0.0
kingen,15.0,1.0,4.0,2.0,182.0,4.0,5.9,8680.0,283.0,18.7,15.0,10.0,4.0,4.0,3.0,0.49,0.33,0.13,0.13,8.3,13693.0,4710.0,8440.0,543.0,446.0,27.5,0.1,42.9,0.0,0.0,0.0,0.0,0.0,-1768.0,-41.0,-608.0,0.0,0.0,0.0,0.0,459.0,0.0,28184.0,0.0,30.0,1138.0,20654.0,106.0,5.0,24.0,0.0
kingen,16.0,5.0,4.0,3.0,245.0,24.0,7.5,12675.0,386.0,22.4,31.0,10.0,7.0,4.0,4.0,0.94,0.3,0.12,0.21,12.7,26384.0,16570.0,52.0,9762.0,804.0,33.4,0.24,57.1,0.0,1.0,0.0,0.0,0.0,-410.0,-11.0,-455.0,-1.0,0.0,1741.0,1741.0,11541.0,0.0,41580.0,0.0,11.0,310.0,28262.0,141.0,5.0,24.0,0.0
kingen,16.0,0.0,0.0,8.0,214.0,14.0,6.6,10360.0,319.0,16.7,23.0,16.0,2.0,10.0,9.0,0.71,0.49,0.31,0.06,8.6,8564.0,2472.0,5847.0,245.0,264.0,11.9,0.25,50.0,0.0,0.0,0.0,0.0,0.0,-743.0,-12.0,-432.0,0.0,0.0,3345.0,3345.0,965.0,0.0,25739.0,0.0,29.0,1327.0,15895.0,0.0,11.0,28.0,3.77
kingen,14.0,0.0,5.0,0.0,214.0,16.0,8.8,8586.0,352.0,22.5,18.0,7.0,1.0,2.0,2.0,0.74,0.29,0.08,0.04,13.5,10864.0,10718.0,0.0,146.0,445.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.0,5.0,138.0,0.0,0.0,2243.0,2243.0,6834.0,0.0,18066.0,0.0,15.0,109.0,21754.0,123.0,4.0,15.0,0.0
kingen,13.0,1.0,4.0,1.0,170.0,0.0,7.0,7540.0,311.0,20.0,15.0,8.0,5.0,4.0,4.0,0.62,0.33,0.17,0.21,12.3,5951.0,1345.0,4606.0,0.0,246.0,19.1,0.08,100.0,0.0,0.0,0.0,0.0,0.0,-2309.0,-63.0,-2225.0,-2.0,0.0,0.0,0.0,4344.0,0.0,12060.0,0.0,16.0,672.0,17140.0,78.0,6.0,21.0,0.0
