,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
BeryL,13.0,1.0,0.0,13.0,29.0,0.0,0.9,9020.0,278.0,14.5,108.0,54.0,21.0,14.0,12.0,3.33,1.66,0.43,0.65,40.4,7882.0,1176.0,6057.0,649.0,243.0,10.9,0.43,87.5,0.0,0.0,0.0,0.0,0.0,470.0,-14.0,545.0,1.0,0.0,1798.0,1798.0,1814.0,205.0,5720.0,2048.0,34.0,216.0,7316.0,0.0,16.0,29.0,3.77
BeryL,10.0,0.0,3.0,0.0,32.0,0.0,1.3,5132.0,210.0,13.4,44.0,29.0,5.0,11.0,9.0,1.8,1.19,0.45,0.2,33.1,4305.0,208.0,3718.0,379.0,176.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.0,18.0,853.0,1.0,0.0,715.0,715.0,2309.0,206.0,12809.0,1408.0,12.0,79.0,11828.0,97.0,13.0,24.0,0.0
BeryL,10.0,0.0,5.0,2.0,34.0,0.0,1.4,5323.0,220.0,14.1,47.0,32.0,7.0,14.0,12.0,1.94,1.32,0.58,0.29,38.5,1919.0,169.0,1658.0,92.0,79.0,6.2,0.08,100.0,0.0,0.0,0.0,0.0,0.0,-911.0,9.0,-29.0,0.0,0.0,1202.0,1202.0,1192.0,486.0,11590.0,1308.0,10.0,41.0,12543.0,90.0,17.0,29.0,0.0
BeryL,14.0,0.0,2.0,11.0,19.0,0.0,0.5,8932.0,244.0,13.3,107.0,61.0,18.0,18.0,17.0,2.93,1.67,0.49,0.49,34.7,4378.0,718.0,3610.0,50.0,120.0,6.4,0.3,100.0,0.0,0.0,0.0,0.0,0.0,-132.0,-24.0,-92.0,0.0,0.0,859.0,859.0,2291.0,1097.0,6209.0,4501.0,41.0,231.0,7297.0,63.0,20.0,35.0,3.77
BeryL,14.0,0.0,1.0,16.0,28.0,4.0,0.8,9353.0,263.0,13.4,105.0,64.0,19.0,17.0,17.0,2.95,1.8,0.48,0.53,34.2,5251.0,784.0,3970.0,497.0,148.0,7.2,0.45,94.1,0.0,0.0,0.0,0.0,0.0,11.0,-16.0,665.0,0.0,0.0,1115.0,1115.0,1951.0,993.0,5774.0,3439.0,33.0,242.0,9256.0,45.0,19.0,35.0,3.77
BeryL,12.0,0.0,2.0,9.0,34.0,0.0,1.2,6993.0,249.0,13.3,64.0,36.0,3.0,11.0,11.0,2.28,1.28,0.39,0.11,34.0,5098.0,223.0,4533.0,342.0,182.0,7.5,0.32,64.3,0.0,0.0,0.0,0.0,0.0,531.0,26.0,525.0,1.0,0.0,2495.0,2495.0,2655.0,206.0,8429.0,1702.0,8.0,77.0,9981.0,44.0,14.0,27.0,3.77
BeryL,14.0,1.0,6.0,3.0,51.0,0.0,1.2,8968.0,209.0,12.2,149.0,84.0,20.0,27.0,25.0,3.47,1.96,0.63,0.47,36.3,3653.0,925.0,1876.0,852.0,85.0,4.0,0.09,40.0,0.0,0.0,0.0,0.0,0.0,-173.0,1.0,-233.0,-1.0,0.0,0.0,0.0,2306.0,0.0,22364.0,0.0,32.0,133.0,22097.0,194.0,30.0,47.0,0.0
BeryL,15.0,0.0,7.0,21.0,44.0,0.0,1.2,9436.0,249.0,11.9,113.0,61.0,16.0,17.0,17.0,2.98,1.61,0.45,0.42,31.1,10691.0,893.0,7953.0,1845.0,282.0,8.2,0.55,61.8,0.0,0.0,0.0,0.0,0.0,-208.0,-4.0,-442.0,0.0,0.0,493.0,493.0,2030.0,0.0,18967.0,0.0,41.0,198.0,23178.0,161.0,19.0,35.0,3.77
BeryL,9.0,0.0,6.0,5.0,36.0,0.0,1.4,5592.0,212.0,13.6,67.0,41.0,7.0,12.0,10.0,2.54,1.55,0.45,0.26,42.7,3470.0,806.0,2480.0,184.0,131.0,8.7,0.19,71.4,0.0,0.0,0.0,0.0,0.0,301.0,8.0,322.0,0.0,0.0,0.0,0.0,16.0,0.0,12405.0,748.0,41.0,295.0,10965.0,104.0,15.0,29.0,0.0
BeryL,13.0,3.0,3.0,8.0,53.0,0.0,1.4,9828.0,259.0,13.7,139.0,78.0,31.0,21.0,21.0,3.66,2.05,0.55,0.82,38.3,4024.0,377.0,2967.0,680.0,106.0,5.2,0.29,68.8,0.0,0.0,0.0,0.0,0.0,198.0,2.0,920.0,1.0,0.0,1020.0,1020.0,6976.0,2998.0,16744.0,3350.0,18.0,61.0,17152.0,112.0,24.0,40.0,3.77
