,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Canna,17.0,3.0,2.0,3.0,272.0,14.0,7.8,14224.0,406.0,24.1,43.0,15.0,16.0,8.0,8.0,1.23,0.43,0.23,0.46,14.6,20988.0,1404.0,11714.0,7870.0,599.0,40.3,0.17,75.0,0.0,1.0,0.0,0.0,0.0,121.0,-10.0,-644.0,-1.0,0.0,9146.0,9146.0,3952.0,0.0,25281.0,0.0,6.0,68.0,25699.0,86.0,11.0,29.0,3.77
Canna,15.0,1.0,3.0,2.0,261.0,16.0,8.6,10731.0,355.0,22.5,19.0,9.0,4.0,5.0,5.0,0.63,0.3,0.17,0.13,11.0,15821.0,2120.0,8698.0,5003.0,523.0,25.2,0.1,50.0,0.0,0.0,0.0,0.0,0.0,-1422.0,-31.0,-1346.0,-1.0,0.0,1249.0,1249.0,3464.0,0.0,22425.0,0.0,4.0,46.0,23705.0,78.0,6.0,22.0,0.0
Canna,15.0,1.0,0.0,11.0,203.0,8.0,7.3,9622.0,348.0,18.1,18.0,13.0,1.0,7.0,5.0,0.65,0.47,0.25,0.04,7.9,7080.0,2043.0,4833.0,204.0,256.0,12.5,0.43,66.7,0.0,0.0,0.0,0.0,0.0,-1228.0,-23.0,-299.0,0.0,0.0,434.0,434.0,3554.0,186.0,23721.0,0.0,22.0,789.0,15445.0,0.0,8.0,24.0,3.77
Canna,18.0,3.0,0.0,8.0,321.0,46.0,9.7,15282.0,460.0,23.6,61.0,11.0,15.0,6.0,6.0,1.84,0.33,0.18,0.45,18.3,14962.0,1539.0,9005.0,4418.0,450.0,25.4,0.33,73.3,0.0,0.0,0.0,0.0,0.0,916.0,14.0,601.0,1.0,0.0,8819.0,8819.0,6450.0,0.0,26007.0,0.0,7.0,120.0,28619.0,0.0,8.0,26.0,3.77
Canna,18.0,8.0,2.0,7.0,457.0,68.0,10.1,22287.0,491.0,25.8,52.0,12.0,10.0,8.0,8.0,1.15,0.26,0.18,0.22,11.9,34328.0,2147.0,22167.0,10014.0,757.0,38.0,0.33,75.0,0.0,2.0,0.0,0.0,0.0,135.0,-12.0,381.0,0.0,0.0,5450.0,5450.0,9354.0,0.0,57412.0,0.0,6.0,263.0,48392.0,106.0,11.0,29.0,3.77
Canna,18.0,10.0,3.0,2.0,327.0,52.0,7.0,19979.0,430.0,24.0,48.0,15.0,12.0,11.0,10.0,1.03,0.32,0.24,0.26,11.9,32740.0,22731.0,5656.0,4353.0,705.0,28.3,0.26,48.0,4.0,1.0,0.0,1.0,0.0,-1170.0,-9.0,778.0,1.0,0.0,5386.0,5386.0,7995.0,0.0,52608.0,0.0,24.0,623.0,44550.0,70.0,18.0,38.0,0.0
Canna,18.0,0.0,4.0,1.0,321.0,12.0,8.4,12792.0,335.0,21.0,27.0,15.0,4.0,10.0,9.0,0.71,0.39,0.26,0.1,9.9,12675.0,5704.0,5644.0,1327.0,332.0,23.0,0.03,100.0,0.0,0.0,0.0,0.0,0.0,-1505.0,-25.0,-739.0,-1.0,0.0,0.0,0.0,1383.0,0.0,42279.0,0.0,21.0,1055.0,29304.0,142.0,12.0,31.0,0.0
Canna,16.0,0.0,4.0,8.0,243.0,22.0,5.8,12483.0,300.0,18.0,38.0,18.0,7.0,16.0,14.0,0.91,0.43,0.38,0.17,13.2,14766.0,9475.0,5241.0,50.0,354.0,11.7,0.19,50.0,0.0,0.0,0.0,0.0,0.0,407.0,-1.0,458.0,1.0,0.0,1565.0,1565.0,4079.0,0.0,81742.0,0.0,50.0,1082.0,53280.0,210.0,19.0,35.0,0.0
Canna,18.0,2.0,2.0,10.0,465.0,56.0,10.0,22382.0,479.0,25.3,67.0,25.0,9.0,9.0,9.0,1.43,0.53,0.19,0.19,16.6,26177.0,17130.0,7191.0,1856.0,560.0,28.4,0.26,75.0,1.0,0.0,0.0,0.0,0.0,-781.0,-17.0,-522.0,0.0,0.0,1153.0,1153.0,10520.0,0.0,20898.0,0.0,13.0,400.0,27203.0,62.0,14.0,33.0,0.0
Canna,16.0,7.0,2.0,6.0,234.0,28.0,8.5,13073.0,475.0,24.0,24.0,8.0,2.0,4.0,3.0,0.87,0.29,0.15,0.07,11.0,31369.0,21372.0,3388.0,6609.0,1139.0,44.1,0.47,76.5,0.0,1.0,1.0,0.0,0.0,1396.0,27.0,1091.0,1.0,0.0,10225.0,10225.0,14832.0,1284.0,32200.0,0.0,9.0,130.0,25591.0,91.0,5.0,20.0,3.77
