,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Zeka,16.0,1.0,6.0,4.0,287.0,16.0,9.2,12530.0,403.0,24.7,21.0,13.0,7.0,6.0,5.0,0.67,0.42,0.19,0.22,11.1,13426.0,222.0,13204.0,0.0,431.0,23.4,0.16,55.6,0.0,0.0,0.0,0.0,0.0,232.0,7.0,-299.0,0.0,0.0,2935.0,2935.0,38.0,0.0,10949.0,0.0,11.0,222.0,18176.0,250.0,9.0,26.0,0.0
Zeka,14.0,0.0,4.0,2.0,235.0,9.0,8.9,9115.0,345.0,20.3,34.0,12.0,6.0,5.0,4.0,1.29,0.45,0.19,0.23,17.1,8522.0,436.0,8086.0,0.0,323.0,19.7,0.08,33.3,0.0,0.0,0.0,0.0,0.0,-1828.0,1.0,-572.0,-1.0,0.0,673.0,673.0,90.0,0.0,5902.0,0.0,6.0,213.0,12947.0,107.0,7.0,24.0,0.0
Zeka,18.0,8.0,1.0,7.0,408.0,39.0,9.9,19899.0,481.0,25.3,60.0,23.0,13.0,14.0,14.0,1.45,0.56,0.34,0.31,17.2,29407.0,57.0,29173.0,177.0,710.0,28.2,0.36,83.3,0.0,2.0,0.0,0.0,0.0,-389.0,0.0,7.0,1.0,0.0,7354.0,7354.0,4637.0,0.0,21282.0,0.0,34.0,723.0,22439.0,30.0,17.0,38.0,3.77
Zeka,18.0,1.0,3.0,8.0,352.0,11.0,6.9,15526.0,303.0,18.4,58.0,16.0,19.0,16.0,14.0,1.13,0.31,0.31,0.37,12.3,20803.0,854.0,19767.0,182.0,406.0,13.4,0.18,69.2,0.0,0.0,0.0,0.0,0.0,132.0,-1.0,-247.0,-1.0,0.0,406.0,406.0,8095.0,566.0,16699.0,0.0,48.0,436.0,29185.0,125.0,16.0,37.0,0.0
Zeka,18.0,5.0,0.0,8.0,354.0,40.0,10.1,16345.0,465.0,24.2,36.0,16.0,17.0,5.0,4.0,1.02,0.45,0.14,0.48,12.5,25964.0,740.0,25037.0,187.0,738.0,36.1,0.37,72.2,0.0,1.0,0.0,0.0,0.0,609.0,4.0,25.0,0.0,0.0,6824.0,6824.0,2253.0,0.0,11089.0,0.0,14.0,293.0,13269.0,0.0,8.0,27.0,3.77
Zeka,15.0,0.0,5.0,6.0,252.0,12.0,7.9,10121.0,317.0,19.6,41.0,9.0,15.0,6.0,5.0,1.28,0.28,0.19,0.47,16.8,12477.0,745.0,11732.0,0.0,390.0,18.3,0.19,75.0,0.0,0.0,0.0,0.0,0.0,133.0,2.0,9.0,0.0,0.0,235.0,235.0,5584.0,276.0,18784.0,0.0,31.0,241.0,23737.0,176.0,6.0,21.0,0.0
Zeka,16.0,3.0,1.0,2.0,256.0,7.0,8.4,12458.0,408.0,25.5,36.0,17.0,6.0,8.0,8.0,1.18,0.56,0.26,0.2,17.6,21634.0,1169.0,20465.0,0.0,709.0,35.1,0.16,83.3,0.0,1.0,0.0,0.0,0.0,316.0,8.0,903.0,1.0,0.0,4329.0,4329.0,2050.0,0.0,11323.0,0.0,5.0,46.0,18238.0,38.0,8.0,21.0,0.0
Zeka,16.0,1.0,1.0,5.0,273.0,0.0,8.9,11154.0,364.0,24.0,25.0,5.0,11.0,3.0,3.0,0.81,0.16,0.1,0.36,13.8,12009.0,1155.0,8602.0,2252.0,391.0,24.1,0.2,85.7,1.0,0.0,0.0,0.0,0.0,-941.0,6.0,35.0,0.0,0.0,836.0,836.0,3174.0,206.0,7144.0,0.0,13.0,60.0,12949.0,45.0,3.0,20.0,0.0
Zeka,16.0,1.0,6.0,9.0,270.0,4.0,8.2,11779.0,359.0,20.8,45.0,24.0,10.0,7.0,7.0,1.37,0.73,0.21,0.3,18.4,23145.0,1785.0,14544.0,6816.0,705.0,29.3,0.3,71.4,1.0,0.0,0.0,0.0,0.0,662.0,24.0,-118.0,-1.0,0.0,2528.0,2528.0,3076.0,0.0,9639.0,0.0,25.0,107.0,18638.0,185.0,9.0,31.0,0.0
Zeka,18.0,3.0,0.0,4.0,342.0,24.0,10.5,14908.0,460.0,24.0,32.0,4.0,14.0,3.0,3.0,0.99,0.12,0.09,0.43,12.0,17606.0,1335.0,11809.0,4462.0,543.0,24.4,0.22,43.8,0.0,1.0,0.0,0.0,0.0,772.0,14.0,1239.0,1.0,0.0,10137.0,10137.0,5045.0,0.0,8772.0,0.0,39.0,135.0,13829.0,0.0,3.0,23.0,3.77
Zeka,13.0,0.0,3.0,0.0,227.0,0.0,9.3,8363.0,343.0,21.9,20.0,4.0,6.0,2.0,2.0,0.82,0.16,0.08,0.25,15.0,7426.0,713.0,5215.0,1498.0,304.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,13.0,-112.0,0.0,0.0,465.0,465.0,2867.0,0.0,7131.0,0.0,14.0,48.0,15058.0,80.0,2.0,16.0,0.0
Zeka,13.0,1.0,3.0,1.0,213.0,1.0,8.8,8101.0,335.0,21.5,14.0,9.0,2.0,3.0,3.0,0.58,0.37,0.12,0.08,11.5,7274.0,84.0,7190.0,0.0,300.0,23.4,0.08,100.0,0.0,0.0,0.0,0.0,0.0,-1431.0,-11.0,-1267.0,-1.0,0.0,0.0,0.0,3121.0,0.0,12324.0,0.0,11.0,358.0,20064.0,104.0,5.0,22.0,0.0
Zeka,18.0,4.0,1.0,4.0,366.0,26.0,10.0,16637.0,455.0,24.9,33.0,8.0,10.0,6.0,6.0,0.9,0.22,0.16,0.27,10.7,13233.0,844.0,9176.0,3213.0,362.0,19.4,0.22,72.7,0.0,1.0,0.0,0.0,0.0,-182.0,-2.0,10.0,0.0,0.0,11831.0,11831.0,5756.0,0.0,13226.0,0.0,11.0,123.0,11135.0,27.0,7.0,28.0,3.77
Zeka,18.0,5.0,0.0,9.0,374.0,20.0,10.5,16628.0,467.0,23.8,41.0,8.0,14.0,6.0,6.0,1.15,0.22,0.17,0.39,13.4,19751.0,1498.0,12669.0,5584.0,555.0,27.1,0.39,82.4,0.0,0.0,0.0,0.0,0.0,438.0,21.0,870.0,1.0,0.0,6028.0,6028.0,8172.0,356.0,9735.0,0.0,20.0,242.0,14811.0,0.0,6.0,23.0,3.77
Zeka,16.0,7.0,2.0,7.0,247.0,13.0,8.8,13319.0,475.0,25.3,26.0,10.0,7.0,8.0,8.0,0.93,0.36,0.29,0.25,13.8,20503.0,471.0,20032.0,0.0,731.0,30.2,0.5,100.0,0.0,0.0,0.0,0.0,0.0,861.0,-1.0,534.0,1.0,0.0,9538.0,9538.0,4103.0,0.0,15485.0,0.0,17.0,383.0,20657.0,38.0,10.0,27.0,3.77
Zeka,18.0,1.0,3.0,5.0,372.0,16.0,8.7,16461.0,383.0,22.4,43.0,9.0,13.0,7.0,7.0,1.0,0.21,0.16,0.3,10.5,15143.0,1171.0,9022.0,4950.0,353.0,16.5,0.14,60.0,0.0,0.0,0.0,0.0,0.0,-216.0,17.0,528.0,1.0,0.0,5799.0,5799.0,6242.0,0.0,12297.0,0.0,24.0,139.0,21020.0,173.0,9.0,28.0,0.0
Zeka,18.0,13.0,6.0,16.0,327.0,24.0,8.6,20141.0,531.0,25.5,55.0,9.0,14.0,7.0,7.0,1.45,0.24,0.18,0.37,15.2,43111.0,3471.0,37986.0,1654.0,1137.0,32.9,0.76,85.3,2.0,3.0,0.0,0.0,0.0,453.0,11.0,451.0,0.0,0.0,5559.0,5559.0,8741.0,0.0,28774.0,0.0,32.0,580.0,39889.0,296.0,11.0,35.0,3.77
Zeka,12.0,0.0,5.0,4.0,197.0,0.0,7.5,7936.0,300.0,19.3,25.0,6.0,6.0,4.0,3.0,0.95,0.23,0.15,0.23,15.9,9787.0,286.0,9433.0,68.0,370.0,24.6,0.15,57.1,0.0,0.0,0.0,0.0,0.0,-305.0,12.0,-380.0,0.0,0.0,0.0,0.0,1350.0,0.0,10969.0,0.0,36.0,276.0,15703.0,150.0,4.0,19.0,0.0
Zeka,18.0,2.0,1.0,7.0,329.0,15.0,8.7,14618.0,385.0,20.4,39.0,7.0,10.0,6.0,5.0,1.03,0.18,0.16,0.26,10.7,17396.0,1302.0,16010.0,84.0,458.0,22.7,0.24,56.3,0.0,0.0,0.0,0.0,0.0,519.0,6.0,-10.0,0.0,0.0,1490.0,1490.0,5297.0,448.0,12470.0,0.0,34.0,330.0,16832.0,50.0,6.0,20.0,3.77
Zeka,17.0,2.0,4.0,6.0,310.0,24.0,8.2,13907.0,368.0,22.0,41.0,9.0,13.0,7.0,7.0,1.08,0.24,0.19,0.34,12.5,17406.0,360.0,17008.0,38.0,460.0,19.8,0.21,66.7,0.0,0.0,0.0,0.0,0.0,-186.0,-18.0,-571.0,-1.0,0.0,1620.0,1620.0,1695.0,0.0,13320.0,0.0,34.0,305.0,19987.0,136.0,10.0,29.0,0.0
Zeka,15.0,2.0,4.0,4.0,262.0,2.0,8.7,11154.0,371.0,23.2,16.0,9.0,5.0,3.0,2.0,0.53,0.3,0.1,0.17,8.3,12449.0,729.0,11662.0,58.0,414.0,24.9,0.2,66.7,0.0,0.0,0.0,0.0,0.0,-2423.0,-23.0,-974.0,-1.0,0.0,0.0,0.0,485.0,0.0,5352.0,0.0,25.0,498.0,10087.0,117.0,3.0,20.0,0.0
Zeka,17.0,2.0,1.0,1.0,321.0,12.0,9.1,12664.0,361.0,23.1,23.0,16.0,9.0,5.0,5.0,0.66,0.46,0.14,0.26,9.8,23703.0,606.0,23097.0,0.0,676.0,37.1,0.09,75.0,0.0,0.0,0.0,0.0,0.0,-655.0,-13.0,-320.0,0.0,0.0,807.0,807.0,2755.0,262.0,7030.0,0.0,34.0,783.0,12213.0,45.0,5.0,20.0,0.0
Zeka,16.0,3.0,1.0,13.0,228.0,8.0,7.2,12197.0,386.0,19.3,57.0,31.0,10.0,13.0,13.0,1.8,0.98,0.41,0.32,19.2,17076.0,1513.0,12875.0,2688.0,540.0,19.7,0.51,72.7,0.0,1.0,0.0,0.0,0.0,-16.0,-8.0,-81.0,0.0,0.0,2534.0,2534.0,5910.0,0.0,6682.0,0.0,18.0,80.0,13759.0,30.0,13.0,28.0,3.77
Zeka,14.0,0.0,2.0,0.0,242.0,15.0,9.1,9144.0,344.0,22.8,29.0,15.0,3.0,6.0,6.0,1.09,0.56,0.23,0.11,16.6,12037.0,232.0,11805.0,0.0,453.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-630.0,-3.0,-412.0,0.0,0.0,3003.0,3003.0,1678.0,0.0,6771.0,0.0,8.0,197.0,13155.0,76.0,8.0,25.0,0.0
